order_id,order_date,order_hour,status,event,show_date,show_hour,tickets_quantity,ticket_type,tribune,previuos_experience_hour,price_type,order_amount,payment_method,client_id,city,region,country
1474564,2020-02-09,12:00:52,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 9,Bishop,,MasterCard 30%,11300,MPMastercard,1498,Capital federal ,Buenos Aires,Argentina
1474860,2020-02-10,16:07:36,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 4,Brain,,Pack Flia 4x3,14600,MercadoPago,1862,Pilar,Buenos Aires,Argentina
1474863,2020-02-10,16:11:24,Enviada,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,1862,Pilar,Buenos Aires,Argentina
1475086,2020-02-11,21:22:41,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 3,Brain,,Pack Flia 6x4,37802,MercadoPago,9913,La Plata ,Buenos Aires,Argentina
1475091,2020-02-11,21:27:27,Enviada,Dataton,2023-05-04,21:00:00,2,VIP Parking,Others,,REG,1200,MercadoPago,9913,La Plata ,Buenos Aires,Argentina
1475346,2020-02-13,11:15:56,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 3,Brain,,Abasto 30%,16480,VISA,4302,Adrogue,Buenos Aires,Argentina
1475477,2020-02-13,21:30:04,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 2,Brain,,MasterCard 30%,7240,MPMastercard,2704,Caba,Buenos Aires,Argentina
1475481,2020-02-13,21:36:01,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 2,Brain,,MasterCard 30%,7240,MPMastercard,2704,Caba,Buenos Aires,Argentina
1475528,2020-02-14,10:40:52,En Proceso,Dataton,2023-05-04,21:00:00,3,Sector 2,Brain,,Pack Flia 3x2,11399,MercadoPago,8483,Martínez,Buenos Aires,Argentina
1475532,2020-02-14,10:48:04,En Proceso,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,8483,Martínez,Buenos Aires,Argentina
1475564,2020-02-14,13:44:37,En Proceso,Dataton,2023-05-04,21:00:00,4,Sector 7,Bishop,,MasterCard 30%,13960,MPMastercard,8378,Monte Grande,Buenos Aires,Argentina
1475627,2020-02-14,18:20:00,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 2,Brain,,Pack Flia 3x2,11399,MercadoPago,1115,Buenos aires,Buenos Aires,Argentina
1475649,2020-02-14,20:42:13,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 7,Bishop,,Pack Flia 3x2,11399,MercadoPago,5920,pacheco,Buenos Aires,Argentina
1475650,2020-02-14,20:46:47,Enviada,Dataton,2023-05-04,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5920,pacheco,Buenos Aires,Argentina
1475652,2020-02-14,21:02:20,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 7,Bishop,,Pack Flia 3x2,11399,MercadoPago,4579,Wilde,Buenos Aires,Argentina
1475661,2020-02-14,22:16:19,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 4,Brain,,MasterCard 30%,9480,MPMastercard,9135,"Fatima, Pilar",Buenos Aires,Argentina
1475685,2020-02-15,09:59:42,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 1,Brain,,MasterCard 30%,8780,MPMastercard,3548,ciudad jardin el palomar,Buenos Aires,Argentina
1475800,2020-02-16,06:55:58,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 3,Brain,,MasterCard 30%,12420,MPMastercard,9124,CABA,Buenos Aires,Argentina
1476043,2020-02-17,15:06:23,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 2,Brain,,MasterCard 30%,13960,MPMastercard,5139,ramos Mejia,Buenos Aires,Argentina
1476104,2020-02-17,19:55:00,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 2,Brain,,MasterCard 30%,7240,MPMastercard,5561,Villa Adelina,Buenos Aires,Argentina
1476318,2020-02-18,22:54:40,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 5,Brain,,MasterCard 30%,7940,MPMastercard,6989,CABA,Buenos Aires,Argentina
1476470,2020-02-19,19:20:06,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 6,Bishop,,Gift Cards,10200,GiftCard,4290,La Plata,Buenos Aires,Argentina
1476480,2020-02-19,20:36:09,En Proceso,Dataton,2023-05-04,21:00:00,4,Sector 2,Brain,,MasterCard 30%,13960,MPMastercard,7365,buenos aires,Buenos Aires,Argentina
1476633,2020-02-20,15:37:27,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 7,Bishop,,Pack Flia 4x3,14600,MercadoPago,5266,lanus oeste ,Buenos Aires,Argentina
1476814,2020-02-21,14:35:29,En Proceso,Dataton,2023-05-04,21:00:00,4,Sector 3,Brain,,Pack Flia 4x3,29600,MercadoPago,9443,ciudad autonoma de Buenos Aires,Buenos Aires,Argentina
1476874,2020-02-21,21:30:30,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 9,Bishop,,Pack Flia 6x4,17798,MercadoPago,10250,Zárate,Buenos Aires,Argentina
1476876,2020-02-21,21:36:43,Enviada,Dataton,2023-05-04,21:00:00,2,General Parking,Others,,REG,800,MercadoPago,10250,Zárate,Buenos Aires,Argentina
1476913,2020-02-22,10:45:03,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 9,Bishop,,Promo Verano,13960,MercadoPago,8851,CABA,Buenos Aires,Argentina
1478317,2020-02-28,18:48:07,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 8,Bishop,,MasterCard 30%,16480,MPMastercard,9609,Castelar,Buenos Aires,Argentina
1478322,2020-02-28,19:00:48,Enviada,Dataton,2023-05-04,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9609,Castelar,Buenos Aires,Argentina
1478572,2020-02-29,10:23:57,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 7,Bishop,,Pack Flia 6x4,17798,MercadoPago,5180,CABA,Buenos Aires,Argentina
1478578,2020-02-29,10:38:31,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 7,Bishop,,Pack Flia 3x2,11399,MercadoPago,5180,CABA,Buenos Aires,Argentina
1478705,2020-02-29,13:40:09,En Proceso,Dataton,2023-05-04,21:00:00,6,Sector 4,Brain,,Pack Flia 6x4,17798,MercadoPago,6330,tigre,Buenos Aires,Argentina
1478751,2020-02-29,14:45:53,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 7,Bishop,,MasterCard 30%,9480,MPMastercard,152,Capital Federal ,Buenos Aires,Argentina
1478856,2020-02-29,18:14:17,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 9,Bishop,,MasterCard 30%,18440,MPMastercard,8090,ramos mejia,Buenos Aires,Argentina
1478877,2020-02-29,18:50:55,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 9,Bishop,,MasterCard 30%,11720,MPMastercard,1550,9 de Julio,Buenos Aires,Argentina
1478908,2020-02-29,19:47:11,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 9,Bishop,,REG,14600,MercadoPago,7586,Chascomus,Buenos Aires,Argentina
1478929,2020-02-29,20:19:47,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 8,Bishop,,MasterCard 30%,16480,MPMastercard,3710,maipu,Buenos Aires,Argentina
1479052,2020-02-29,22:54:28,Enviada,Dataton,2023-05-04,21:00:00,5,Sector 7,Bishop,,MasterCard 30%,16200,MPMastercard,9310,Castelar,Buenos Aires,Argentina
1479073,2020-02-29,23:25:07,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 2,Brain,,REG,11400,MercadoPago,9328,Haedo,Buenos Aires,Argentina
1479172,2020-03-01,10:54:24,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 8,Bishop,,MasterCard 30%,16130,MPMastercard,10531,Bahia Blnaca,Buenos Aires,Argentina
1479534,2020-03-02,10:32:29,Enviada,Dataton,2023-05-04,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,6887,Necochea,Buenos Aires,Argentina
1479857,2020-03-02,20:45:36,Enviada,Dataton,2023-05-04,21:00:00,5,Sector 7,Bishop,,MasterCard 30%,16200,MPMastercard,3658,bernal,Buenos Aires,Argentina
1479859,2020-03-02,20:49:34,Enviada,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,3658,bernal,Buenos Aires,Argentina
1479962,2020-03-03,09:03:15,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 5,Brain,,REG,7600,MercadoPago,1370,San fernando,Buenos Aires,Argentina
1480041,2020-03-03,12:46:15,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 3,Brain,,MasterCard 30%,22220,MPMastercard,6461,Adrogue,Buenos Aires,Argentina
1480212,2020-03-03,21:13:03,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 2,Brain,,Pack Flia 4x3,14600,MercadoPago,412,quilmes,Buenos Aires,Argentina
1480216,2020-03-03,21:21:54,Enviada,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,412,quilmes,Buenos Aires,Argentina
1480247,2020-03-03,23:12:57,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 3,Brain,,Pack Flia 3x2,21401,MercadoPago,3079,Caba,Buenos Aires,Argentina
1480251,2020-03-03,23:22:45,Enviada,Dataton,2023-05-04,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,3079,Caba,Buenos Aires,Argentina
1480324,2020-03-04,11:32:03,Enviada,Dataton,2023-05-04,21:00:00,3,Sector 9,Bishop,,Pack Flia 3x2,11399,MercadoPago,4614,Garin,Buenos Aires,Argentina
1480751,2020-03-05,22:49:22,Enviada,Dataton,2023-05-04,21:00:00,6,Sector 2,Brain,,Pack Flia 6x4,17798,MercadoPago,8561,Ricardo Rojas,Buenos Aires,Argentina
1481041,2020-03-07,10:59:57,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 7,Bishop,,MasterCard 30%,9480,MPMastercard,801,Beccar,Buenos Aires,Argentina
1481051,2020-03-07,11:37:44,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 8,Bishop,,MasterCard 30%,16480,MasterCard,2770,Rivera,Buenos Aires,Argentina
1481105,2020-03-07,16:29:55,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 3,Brain,,MasterCard 30%,27960,MPMastercard,3936,capital federal,Buenos Aires,Argentina
1481112,2020-03-07,16:48:50,Enviada,Dataton,2023-05-04,21:00:00,1,Sector 3,Brain,,MasterCard 30%,10740,MPMastercard,3936,capital federal,Buenos Aires,Argentina
1481259,2020-03-08,13:38:34,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 9,Bishop,,REG,11400,MercadoPago,5,Montevideo,Buenos Aires,Argentina
1482233,2020-03-12,12:09:46,En Proceso,Dataton,2023-05-04,21:00:00,4,Sector 3,Brain,,MasterCard 30%,19840,MPMastercard,8535,san martin,Buenos Aires,Argentina
1482263,2020-03-12,16:35:46,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 8,Bishop,,MasterCard 30%,16480,MPMastercard,6499,San Isidro,Buenos Aires,Argentina
1482312,2020-03-13,15:04:38,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 4,Brain,,MasterCard 30%,9480,MPMastercard,9355,Gonnet La Plata,Buenos Aires,Argentina
1482349,2020-03-14,20:02:38,En Proceso,Dataton,2023-05-04,21:00:00,2,Sector 7,Bishop,,MasterCard 30%,9480,MPMastercard,7130,Villa Elisa,Buenos Aires,Argentina
1494684,2021-11-16,12:51:52,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 6,Bishop,,REG,15000,MasterCard,2127,Munro,Buenos Aires,Argentina
1518062,2022-02-07,15:14:37,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 1,Brain,,REG,25000,VISA,7475,Buenos Aires,Buenos Aires,Argentina
1518066,2022-02-07,15:30:12,Enviada,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,800,VISA,7475,Buenos Aires,Buenos Aires,Argentina
1532094,2022-03-13,22:50:50,Enviada,Dataton,2023-05-04,21:00:00,1,General Parking,Others,,REG,800,VISA,4969,Las Flores,Buenos Aires,Argentina
1532094,2022-03-13,22:50:50,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 4,Brain,,REG,33000,VISA,4969,Las Flores,Buenos Aires,Argentina
1565039,2022-04-23,14:53:40,Enviada,Dataton,2023-05-04,21:00:00,4,Sector 8,Bishop,,REG,65000,MasterCard,8763,mar del plata,Buenos Aires,Argentina
1570501,2022-04-27,21:17:38,Enviada,Dataton,2023-05-04,21:00:00,2,Sector 6,Bishop,,REG,14000,VISA,1450,Capital Federal,Buenos Aires,Argentina
1571750,2022-04-28,20:33:18,En Proceso,Dataton,2023-05-04,21:00:00,3,Sector 3,Brain,,REG,50000,VISA,10572,San Antonio de Padua,Buenos Aires,Argentina
1400390,2019-08-24,13:10:11,Enviada,Dataton,2023-05-05,21:00:00,5,Sector 6,Bishop,,REG,17500,MercadoPago,6691,jose marmol,Buenos Aires,Argentina
1400442,2019-08-24,19:53:52,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,641,Avellaneda,Buenos Aires,Argentina
1400626,2019-08-26,08:51:44,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,5466,Capital federal,Buenos Aires,Argentina
1400626,2019-08-26,08:51:44,Enviada,Dataton,2023-05-05,21:00:00,4,Previous Experience,Others,20:00hs,REG,2000,MercadoPago,5466,Capital federal,Buenos Aires,Argentina
1400626,2019-08-26,08:51:44,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 10,Bishop,,REG,15000,MercadoPago,5466,Capital federal,Buenos Aires,Argentina
1403954,2019-08-31,12:22:49,En Proceso,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,9000,MercadoPago,10130,Carapachay,Buenos Aires,Argentina
1404040,2019-08-31,14:01:22,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4800,Caba,Buenos Aires,Argentina
1404040,2019-08-31,14:01:22,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,4800,Caba,Buenos Aires,Argentina
1404114,2019-08-31,14:51:57,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,8225,Las Glorietas Nordelta Tigre,Buenos Aires,Argentina
1404114,2019-08-31,14:51:57,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,8225,Las Glorietas Nordelta Tigre,Buenos Aires,Argentina
1404453,2019-09-01,01:39:37,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,10381,Pilar ,Buenos Aires,Argentina
1404523,2019-09-01,10:37:25,Enviada,Dataton,2023-05-05,21:00:00,5,Sector 9,Bishop,,REG,22500,MercadoPago,604,Ciudad Autónoma de Buenos Aires,Buenos Aires,Argentina
1404675,2019-09-01,14:03:27,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,7267,CABA,Buenos Aires,Argentina
1404675,2019-09-01,14:03:27,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 8,Bishop,,REG,36600,MercadoPago,7267,CABA,Buenos Aires,Argentina
1404721,2019-09-01,15:43:58,En Proceso,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,1640,capital federal,Buenos Aires,Argentina
1404721,2019-09-01,15:43:58,En Proceso,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,1640,capital federal,Buenos Aires,Argentina
1404727,2019-09-01,15:52:53,En Proceso,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,583,Villa Dominico,Buenos Aires,Argentina
1404727,2019-09-01,15:52:53,En Proceso,Dataton,2023-05-05,21:00:00,4,Sector 2,Brain,,REG,23000,MercadoPago,583,Villa Dominico,Buenos Aires,Argentina
1405088,2019-09-02,11:38:06,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,24,CABA ,Buenos Aires,Argentina
1405088,2019-09-02,11:38:06,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 5,Brain,,REG,13000,MercadoPago,24,CABA ,Buenos Aires,Argentina
1405221,2019-09-02,14:31:28,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,2565,Banfield,Buenos Aires,Argentina
1405221,2019-09-02,14:31:28,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,2565,Banfield,Buenos Aires,Argentina
1405279,2019-09-02,16:36:52,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,5393,capital federal,Buenos Aires,Argentina
1405384,2019-09-02,21:26:45,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 3,Brain,,REG,27000,MercadoPago,3730,Capital Federal,Buenos Aires,Argentina
1405510,2019-09-03,09:53:40,En Proceso,Dataton,2023-05-05,21:00:00,4,Sector 10,Bishop,,REG,15000,MercadoPago,32,Caba,Buenos Aires,Argentina
1405678,2019-09-03,14:48:36,En Proceso,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,4872,Villa Bosch,Buenos Aires,Argentina
1405678,2019-09-03,14:48:36,En Proceso,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,4872,Villa Bosch,Buenos Aires,Argentina
1405769,2019-09-03,17:59:36,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,9000,MercadoPago,8549,Capital Federal,Buenos Aires,Argentina
1405851,2019-09-03,21:09:35,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,2772,Ingeniero Maschwitz,Buenos Aires,Argentina
1405851,2019-09-03,21:09:35,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,2772,Ingeniero Maschwitz,Buenos Aires,Argentina
1405871,2019-09-03,21:53:50,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,4788,Lanús Oeste,Buenos Aires,Argentina
1406083,2019-09-04,12:56:01,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,1251,CABA,Buenos Aires,Argentina
1406083,2019-09-04,12:56:01,Enviada,Dataton,2023-05-05,21:00:00,5,Sector 3,Brain,,REG,44500,MercadoPago,1251,CABA,Buenos Aires,Argentina
1406174,2019-09-04,15:28:54,Enviada,Dataton,2023-05-05,21:00:00,3,Sector 6,Bishop,,REG,10100,MercadoPago,10562,Ciudad Autonoma Buenos Aires,Buenos Aires,Argentina
1406220,2019-09-04,16:32:44,Enviada,Dataton,2023-05-05,21:00:00,1,Sector 6,Bishop,,REG,6700,MercadoPago,10562,Ciudad Autonoma Buenos Aires,Buenos Aires,Argentina
1406523,2019-09-05,09:10:22,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 5,Brain,,REG,10000,MercadoPago,9771,Ciudad Autonoma de Buenos Aires,Buenos Aires,Argentina
1406732,2019-09-05,11:23:38,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,5213,GENERAL SAN MARTIN - SAN ANDRES,Buenos Aires,Argentina
1406732,2019-09-05,11:23:38,Enviada,Dataton,2023-05-05,21:00:00,5,Sector 10,Bishop,,REG,15000,MercadoPago,5213,GENERAL SAN MARTIN - SAN ANDRES,Buenos Aires,Argentina
1406770,2019-09-05,11:47:42,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 7,Bishop,,REG,12000,MercadoPago,8531,Avellaneda,Buenos Aires,Argentina
1406827,2019-09-05,12:51:28,Enviada,Dataton,2023-05-05,21:00:00,3,Sector 10,Bishop,,REG,12500,MercadoPago,3790,capital federal,Buenos Aires,Argentina
1406925,2019-09-05,14:51:31,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 3,Brain,,REG,16000,MercadoPago,1892,caba,Buenos Aires,Argentina
1407031,2019-09-05,17:37:18,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,5187,merlo,Buenos Aires,Argentina
1407031,2019-09-05,17:37:18,Enviada,Dataton,2023-05-05,21:00:00,3,Sector 6,Bishop,,REG,12500,MercadoPago,5187,merlo,Buenos Aires,Argentina
1407051,2019-09-05,18:35:54,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 4,Brain,,REG,14000,VISA,3128,Junin,Buenos Aires,Argentina
1407223,2019-09-05,21:31:30,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,365,BERISSO,Buenos Aires,Argentina
1407223,2019-09-05,21:31:30,Enviada,Dataton,2023-05-05,21:00:00,3,Previous Experience,Others,19:30hs,REG,1500,MercadoPago,365,BERISSO,Buenos Aires,Argentina
1407223,2019-09-05,21:31:30,Enviada,Dataton,2023-05-05,21:00:00,3,Sector 8,Bishop,,REG,28700,MercadoPago,365,BERISSO,Buenos Aires,Argentina
1407229,2019-09-05,21:37:08,En Proceso,Dataton,2023-05-05,21:00:00,3,Sector 9,Bishop,,REG,15500,MercadoPago,6808,ESCOBAR - BELEN DE ESCOBAR,Buenos Aires,Argentina
1407610,2019-09-06,14:41:33,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 2,Brain,,REG,14000,MercadoPago,10138,moreno,Buenos Aires,Argentina
1407626,2019-09-06,15:05:59,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,4307,La Plata,Buenos Aires,Argentina
1407626,2019-09-06,15:05:59,Enviada,Dataton,2023-05-05,21:00:00,6,Sector 2,Brain,,REG,26000,MercadoPago,4307,La Plata,Buenos Aires,Argentina
1407709,2019-09-06,17:53:47,Enviada,Dataton,2023-05-05,21:00:00,6,Sector 7,Bishop,,REG,32000,MercadoPago,1803,buenos aires,Buenos Aires,Argentina
1407712,2019-09-06,17:56:53,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 7,Bishop,,REG,14000,MercadoPago,1803,buenos aires,Buenos Aires,Argentina
1407783,2019-09-06,19:52:02,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,Nativa-MC,223,Azul,Buenos Aires,Argentina
1407783,2019-09-06,19:52:02,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 2,Brain,,REG,12000,Nativa-MC,223,Azul,Buenos Aires,Argentina
1407804,2019-09-06,20:25:08,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,6434,Caseros,Buenos Aires,Argentina
1407804,2019-09-06,20:25:08,Enviada,Dataton,2023-05-05,21:00:00,2,Previous Experience,Others,19:30hs,REG,1000,MercadoPago,6434,Caseros,Buenos Aires,Argentina
1407804,2019-09-06,20:25:08,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,6434,Caseros,Buenos Aires,Argentina
1407964,2019-09-07,10:08:09,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 2,Brain,,REG,12000,MercadoPago,6609,Boulogne sur mer,Buenos Aires,Argentina
1408156,2019-09-07,19:05:08,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,201,CIUDAD AUTONOMA BUENOS AI,Buenos Aires,Argentina
1408156,2019-09-07,19:05:08,Enviada,Dataton,2023-05-05,21:00:00,5,Previous Experience,Others,19:30hs,REG,2500,MercadoPago,201,CIUDAD AUTONOMA BUENOS AI,Buenos Aires,Argentina
1408156,2019-09-07,19:05:08,Enviada,Dataton,2023-05-05,21:00:00,5,Sector 3,Brain,,REG,44500,MercadoPago,201,CIUDAD AUTONOMA BUENOS AI,Buenos Aires,Argentina
1408189,2019-09-07,20:11:25,Enviada,Dataton,2023-05-05,21:00:00,6,Sector 1,Brain,,REG,20000,MercadoPago,7222,capital federal,Buenos Aires,Argentina
1408274,2019-09-08,10:27:53,En Proceso,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,9000,MercadoPago,7012,CABA,Buenos Aires,Argentina
1408295,2019-09-08,11:14:14,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,VISA,9658,OLAVARRIA,Buenos Aires,Argentina
1408295,2019-09-08,11:14:14,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 7,Bishop,,REG,23000,VISA,9658,OLAVARRIA,Buenos Aires,Argentina
1408316,2019-09-08,11:59:55,Enviada,Dataton,2023-05-05,21:00:00,6,Sector 3,Brain,,REG,38000,MercadoPago,7853,CIUDAD AUTONOMA DE BUENOS AIRES,Buenos Aires,Argentina
1408375,2019-09-08,14:03:49,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,1295,Muñiz,Buenos Aires,Argentina
1408375,2019-09-08,14:03:49,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,16000,MercadoPago,1295,Muñiz,Buenos Aires,Argentina
1408457,2019-09-08,18:52:31,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,7222,capital federal,Buenos Aires,Argentina
1408457,2019-09-08,18:52:31,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 1,Brain,,REG,10000,MercadoPago,7222,capital federal,Buenos Aires,Argentina
1408618,2019-09-09,09:46:36,En Proceso,Dataton,2023-05-05,21:00:00,2,Sector 10,Bishop,,REG,9000,MercadoPago,991,Florida,Buenos Aires,Argentina
1408650,2019-09-09,11:05:05,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 10,Bishop,,REG,10000,MercadoPago,6255,Sáenz Peña,Buenos Aires,Argentina
1408734,2019-09-09,14:01:11,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MercadoPago,9783,Florida Oeste,Buenos Aires,Argentina
1408734,2019-09-09,14:01:11,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,9783,Florida Oeste,Buenos Aires,Argentina
1408778,2019-09-09,16:05:40,Enviada,Dataton,2023-05-05,21:00:00,1,General Parking,Others,,REG,400,MercadoPago,4932,jose leon suarez,Buenos Aires,Argentina
1408778,2019-09-09,16:05:40,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 6,Bishop,,REG,10000,MercadoPago,4932,jose leon suarez,Buenos Aires,Argentina
1408790,2019-09-09,16:26:53,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 8,Bishop,,REG,20800,MercadoPago,3949,zarate,Buenos Aires,Argentina
1408815,2019-09-09,17:06:48,Enviada,Dataton,2023-05-05,21:00:00,1,VIP Parking,Others,,REG,600,MasterCard,641,Avellaneda,Buenos Aires,Argentina
1408818,2019-09-09,17:10:59,Enviada,Dataton,2023-05-05,21:00:00,3,Sector 5,Brain,,REG,12500,MercadoPago,4308,Caba,Buenos Aires,Argentina
1408855,2019-09-09,19:36:48,Enviada,Dataton,2023-05-05,21:00:00,2,Sector 9,Bishop,,REG,12000,MercadoPago,8371,Bahia Blanca,Buenos Aires,Argentina
1409246,2019-09-10,23:08:14,Enviada,Dataton,2023-05-05,21:00:00,4,Sector 1,Brain,,REG,13000,MercadoPago,3725,buenos aires,Buenos Aires,Argentina
